#SampleID	SAMEA3541552
k__Bacteria	97.89987
k__Archaea	2.10013
k__Bacteria|p__Firmicutes	59.74806
k__Bacteria|p__Bacteroidetes	36.73581
k__Archaea|p__Euryarchaeota	2.10013
k__Bacteria|p__Actinobacteria	0.92277
k__Bacteria|p__Proteobacteria	0.49323
k__Bacteria|p__Firmicutes|c__Clostridia	51.39582
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	36.73581
k__Bacteria|p__Firmicutes|c__Negativicutes	7.63094
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2.10013
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.92277
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.69642
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.48569
k__Bacteria|p__Firmicutes|c__Bacilli	0.02489
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.00421
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.00333
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	51.39582
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	36.73581
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	7.63094
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2.10013
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.92186
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.69642
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.48569
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.02489
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.00421
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.00333
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00073
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.00018
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	21.85981
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	17.75813
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	17.41203
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	10.48463
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	9.3252
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	7.62741
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	6.26915
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2.99786
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	2.10013
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	1.36433
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.92186
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.69642
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.38547
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.35522
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.26496
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	0.06628
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.06419
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.02298
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.01007
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.00421
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.00353
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.00333
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.00191
