#SampleID	SAMEA3541562
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	70.27736
k__Bacteria|p__Bacteroidetes	19.11742
k__Bacteria|p__Proteobacteria	10.41634
k__Bacteria|p__Actinobacteria	0.18424
k__Bacteria|p__Fusobacteria	0.00464
k__Bacteria|p__Firmicutes|c__Clostridia	68.99018
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	19.11742
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	10.20845
k__Bacteria|p__Firmicutes|c__Negativicutes	1.05308
k__Bacteria|p__Firmicutes|c__Bacilli	0.21851
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.20789
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.18424
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.01559
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.00464
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	68.99018
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	19.11742
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	10.06544
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.05308
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.20789
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.18714
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.14301
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.09851
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.07268
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.03137
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.01559
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.01304
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.00464
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	27.84788
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	26.1959
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	13.96826
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	12.50959
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	10.06544
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	3.47445
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	3.13213
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	1.02095
