#SampleID	SAMEA3541492
k__Bacteria	100.0
k__Bacteria|p__Proteobacteria	86.61517
k__Bacteria|p__Firmicutes	11.11716
k__Bacteria|p__Bacteroidetes	1.24189
k__Bacteria|p__Actinobacteria	0.99892
k__Bacteria|p__Candidatus_Saccharibacteria	0.01781
k__Bacteria|p__Verrucomicrobia	0.00905
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	86.53715
k__Bacteria|p__Firmicutes|c__Clostridia	10.85753
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	1.24189
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.99892
k__Bacteria|p__Firmicutes|c__Bacilli	0.17758
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.07506
k__Bacteria|p__Firmicutes|c__Negativicutes	0.06137
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.02067
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.01781
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.00905
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.00296
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	86.53715
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	10.85753
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	1.24189
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.58068
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.41824
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.17758
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.07506
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.06137
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.02067
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.01781
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.00905
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.00296
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	86.53715
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	4.68098
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	4.35752
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	1.75381
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	1.15763
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.58068
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.41824
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.17129
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.07506
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.05755
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.04067
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.03746
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.02671
