#SampleID	SAMEA3541477
k__Bacteria	99.99608
k__Archaea	0.00392
k__Bacteria|p__Bacteroidetes	47.05656
k__Bacteria|p__Proteobacteria	29.21214
k__Bacteria|p__Firmicutes	22.90281
k__Bacteria|p__Actinobacteria	0.47493
k__Bacteria|p__Fusobacteria	0.33912
k__Bacteria|p__Verrucomicrobia	0.01054
k__Archaea|p__Euryarchaeota	0.00392
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	47.05656
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	28.77371
k__Bacteria|p__Firmicutes|c__Clostridia	19.03326
k__Bacteria|p__Firmicutes|c__Negativicutes	3.81494
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.47493
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.38996
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.33912
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.04847
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.03045
k__Bacteria|p__Firmicutes|c__Bacilli	0.02416
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.01054
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.00392
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	47.05656
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	28.77371
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	19.03326
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	3.81494
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.38996
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.33912
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.27765
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.19728
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.04847
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.03045
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.02416
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.01054
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.00392
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	40.69547
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	28.77371
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	10.45885
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	6.78307
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	3.81494
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	3.25906
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	3.10077
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.72242
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.65771
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.38996
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.33912
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.33552
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.27765
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.19728
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.05022
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.03221
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.03045
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.02547
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.02133
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.01625
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.01054
