#SampleID	SAMEA3541541
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	75.07937
k__Bacteria|p__Bacteroidetes	9.80248
k__Bacteria|p__Proteobacteria	8.93563
k__Bacteria|p__Actinobacteria	6.16038
k__Bacteria|p__Candidatus_Saccharibacteria	0.01845
k__Bacteria|p__Synergistetes	0.00369
k__Bacteria|p__Firmicutes|c__Clostridia	70.99341
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	9.80248
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	8.00093
k__Bacteria|p__Actinobacteria|c__Actinobacteria	6.16038
k__Bacteria|p__Firmicutes|c__Bacilli	3.24713
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.81739
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.58084
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.35386
k__Bacteria|p__Firmicutes|c__Negativicutes	0.02143
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.01845
k__Bacteria|p__Synergistetes|c__Synergistia	0.00369
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	70.99341
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	9.80248
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	7.99749
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	4.11245
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	3.17558
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2.04793
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.81739
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.58084
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.35386
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.07155
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.02143
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.01845
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.00369
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.00345
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	28.52239
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	23.17699
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	17.37511
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	7.99749
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	7.1542
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	4.11245
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	3.09259
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	2.04793
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	1.65678
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	1.38053
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.97159
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.81739
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	0.54698
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.38702
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.35386
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.08976
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.06591
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae	0.06333
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.05956
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.02555
