#SampleID	SAMEA3541571
k__Bacteria	99.69057
k__Viruses	0.30404
k__Eukaryota	0.00539
k__Bacteria|p__Firmicutes	75.55865
k__Bacteria|p__Actinobacteria	15.74637
k__Bacteria|p__Bacteroidetes	6.55045
k__Bacteria|p__Proteobacteria	1.8351
k__Viruses|p__Viruses_noname	0.30404
k__Eukaryota|p__Ascomycota	0.00539
k__Bacteria|p__Firmicutes|c__Clostridia	38.26535
k__Bacteria|p__Firmicutes|c__Negativicutes	32.52115
k__Bacteria|p__Actinobacteria|c__Actinobacteria	15.74637
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	6.55045
k__Bacteria|p__Firmicutes|c__Bacilli	4.45756
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	1.80286
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.31459
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.30404
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0189
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.01334
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.00539
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	38.26535
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	32.52115
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	13.43225
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	6.55045
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	4.45756
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	2.30984
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	1.80286
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.31459
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.26654
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	0.0375
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.01632
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.01334
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.00539
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00428
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.00258
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	32.52115
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	18.90432
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	18.25948
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	13.43225
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	5.49748
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	3.39027
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	2.30984
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	1.80286
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	1.05223
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.8926
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.78771
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.31459
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae	0.26654
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.25917
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.15824
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.04546
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Circoviridae	0.0375
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.01632
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.01334
