#SampleID	SAMEA3541580
k__Bacteria	99.94907
k__Archaea	0.05093
k__Bacteria|p__Bacteroidetes	50.25299
k__Bacteria|p__Firmicutes	41.4699
k__Bacteria|p__Proteobacteria	5.29485
k__Bacteria|p__Actinobacteria	2.82171
k__Bacteria|p__Fusobacteria	0.10962
k__Archaea|p__Euryarchaeota	0.05093
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	50.25299
k__Bacteria|p__Firmicutes|c__Clostridia	37.50253
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	5.24069
k__Bacteria|p__Firmicutes|c__Negativicutes	3.55447
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2.82171
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.2197
k__Bacteria|p__Firmicutes|c__Bacilli	0.1932
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.10962
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.05417
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.05093
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	50.25299
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	37.50253
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	5.23406
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	3.55447
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	2.21219
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.57956
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.2197
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.1599
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.10962
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.05417
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.05093
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.0333
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.02996
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	0.00663
