#SampleID	SAMEA3541497
k__Bacteria	99.8819
k__Viruses	0.11352
k__Eukaryota	0.00457
k__Bacteria|p__Firmicutes	80.13093
k__Bacteria|p__Proteobacteria	9.26031
k__Bacteria|p__Actinobacteria	8.75311
k__Bacteria|p__Bacteroidetes	1.39819
k__Bacteria|p__Candidatus_Saccharibacteria	0.18484
k__Bacteria|p__Verrucomicrobia	0.13623
k__Viruses|p__Viruses_noname	0.11352
k__Bacteria|p__Fusobacteria	0.01829
k__Eukaryota|p__Ascomycota	0.00457
k__Bacteria|p__Firmicutes|c__Clostridia	61.27226
k__Bacteria|p__Firmicutes|c__Bacilli	17.77317
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	9.03581
k__Bacteria|p__Actinobacteria|c__Actinobacteria	8.75311
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	1.39819
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.87346
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.22451
k__Bacteria|p__Firmicutes|c__Negativicutes	0.21203
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.18484
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.13623
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.11352
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.01829
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.00457
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	61.27226
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	17.7429
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	9.03581
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	4.43358
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	4.02662
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	1.39819
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.87346
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.2929
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.22451
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.21203
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.18484
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.13623
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	0.11352
