#SampleID	SRR8865577
k__Bacteria	97.83954
k__Archaea	2.16046
k__Bacteria|p__Firmicutes	53.84897
k__Bacteria|p__Proteobacteria	26.29356
k__Bacteria|p__Bacteroidetes	11.76725
k__Bacteria|p__Actinobacteria	4.05324
k__Archaea|p__Euryarchaeota	2.16046
k__Bacteria|p__Spirochaetes	1.12594
k__Bacteria|p__Fusobacteria	0.75058
k__Bacteria|p__Firmicutes|c__Clostridia	44.33663
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	25.61836
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	11.76725
k__Bacteria|p__Firmicutes|c__Negativicutes	4.60169
k__Bacteria|p__Actinobacteria|c__Actinobacteria	4.05324
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2.90651
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2.16046
k__Bacteria|p__Firmicutes|c__Bacilli	2.00414
k__Bacteria|p__Spirochaetes|c__Spirochaetia	1.12594
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.75058
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.52337
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.15183
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	44.33663
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	25.47072
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	11.76725
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	4.60169
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.80457
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2.90651
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2.16046
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2.00414
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	1.12594
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.75058
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.52337
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.24868
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.15183
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.14763
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	25.47072
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	23.44531
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	13.8917
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	8.54465
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	6.85831
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	3.80457
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	3.04425
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2.90651
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	2.90624
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	2.16046
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	1.99474
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	1.69545
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	1.12594
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.75058
