#SampleID	SRR8865580
k__Bacteria	98.65542
k__Archaea	1.02127
k__Viruses	0.3233
k__Bacteria|p__Bacteroidetes	45.35157
k__Bacteria|p__Firmicutes	31.49538
k__Bacteria|p__Proteobacteria	13.41472
k__Bacteria|p__Verrucomicrobia	5.6622
k__Bacteria|p__Actinobacteria	1.68075
k__Archaea|p__Euryarchaeota	1.02127
k__Bacteria|p__Spirochaetes	0.85675
k__Viruses|p__Viruses_noname	0.3233
k__Bacteria|p__Fusobacteria	0.19405
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	45.35157
k__Bacteria|p__Firmicutes|c__Clostridia	26.00523
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	11.95722
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	5.6622
k__Bacteria|p__Firmicutes|c__Negativicutes	3.45515
k__Bacteria|p__Actinobacteria|c__Actinobacteria	1.68075
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.29418
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	1.17565
k__Archaea|p__Euryarchaeota|c__Methanobacteria	1.02127
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.85675
k__Bacteria|p__Firmicutes|c__Bacilli	0.74083
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.3233
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.28185
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.19405
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	45.35157
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	26.00523
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	11.92849
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	5.6622
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	3.45515
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	1.50405
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.29418
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	1.17565
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	1.02127
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.85675
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.74083
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.3233
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.28185
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.19405
