#SampleID	SRR8865595
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	76.74436
k__Bacteria|p__Proteobacteria	15.34635
k__Bacteria|p__Firmicutes	7.0135
k__Bacteria|p__Actinobacteria	0.89579
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	76.74436
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	14.902
k__Bacteria|p__Firmicutes|c__Clostridia	5.65841
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.89579
k__Bacteria|p__Firmicutes|c__Bacilli	0.76332
k__Bacteria|p__Firmicutes|c__Negativicutes	0.59177
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.44435
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	76.74436
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	14.902
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	5.65841
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.76332
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.59177
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.44896
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.44683
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.44435
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	45.35586
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	19.74512
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	14.902
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	8.50788
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	5.49096
