#SampleID	SRR8865596
k__Bacteria	100.0
k__Bacteria|p__Proteobacteria	72.81152
k__Bacteria|p__Actinobacteria	24.15191
k__Bacteria|p__Firmicutes	1.81353
k__Bacteria|p__Bacteroidetes	1.22303
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	72.69075
k__Bacteria|p__Actinobacteria|c__Actinobacteria	24.15191
k__Bacteria|p__Firmicutes|c__Bacilli	1.6721
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	1.22303
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.12077
k__Bacteria|p__Firmicutes|c__Clostridia	0.10246
k__Bacteria|p__Firmicutes|c__Negativicutes	0.0253
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.01367
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	72.69075
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	24.05949
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1.6721
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	1.22303
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.12077
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.10246
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.08825
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.0253
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.01367
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00417
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	72.69075
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	24.05949
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	1.20223
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	1.15117
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.453
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.08825
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.07303
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.07187
