#SampleID	SRR8865574
k__Bacteria	99.60836
k__Archaea	0.39164
k__Bacteria|p__Bacteroidetes	80.07711
k__Bacteria|p__Firmicutes	12.21089
k__Bacteria|p__Verrucomicrobia	3.81124
k__Bacteria|p__Proteobacteria	2.46879
k__Bacteria|p__Actinobacteria	1.04032
k__Archaea|p__Euryarchaeota	0.39164
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	80.07711
k__Bacteria|p__Firmicutes|c__Clostridia	9.72384
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	3.81124
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.97053
k__Bacteria|p__Firmicutes|c__Negativicutes	1.7502
k__Bacteria|p__Actinobacteria|c__Actinobacteria	1.04032
k__Bacteria|p__Firmicutes|c__Bacilli	0.72478
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.4358
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.39164
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.06247
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.01207
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	80.07711
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	9.72384
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	3.81124
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	1.97053
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.7502
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.73912
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.72478
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.4358
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.39164
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.3012
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.06247
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.01207
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	41.46969
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	22.24184
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	8.36289
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	7.98455
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	5.27955
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	3.81124
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2.46556
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	1.97053
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	1.76694
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	1.73271
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.73912
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.47483
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.4358
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0.39164
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.3012
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0.24995
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.18152
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.06247
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.03027
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.01814
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	0.01749
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.01207
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	41.46969
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	11.60704
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	10.57735
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	8.36289
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	6.39607
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	5.116
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	3.81124
